start,end,id,type,position,regions,bounding_box,distances,vessel,loitering
2022-09-19T05:51:49Z,2022-09-20T10:50:06Z,df01bd3c7fdba4fe24097e589e1f5f74,loitering,"{'lat': 25.5434, 'lon': 56.9125}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IWC', 'RECOFI', 'ACAP', 'IOTC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.92236, 25.487141666666666, 56.902613333333335, 25.599595]","{'start_distance_from_shore_km': 51.0, 'end_distance_from_shore_km': 46.0, 'start_distance_from_port_km': 31.239498, 'end_distance_from_port_km': 25.287641}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 28.97160833333335, 'total_distance_km': 19.723480952488917, 'average_speed_knots': 0.3675953231727415, 'average_distance_from_shore_km': 47.21007205410461}"
2022-09-19T20:59:51Z,2022-09-20T04:53:57Z,bf655cafa58a73afecc3b67e186ce2a5,loitering,"{'lat': 25.5186, 'lon': 56.9825}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['ACAP', 'RECOFI', 'IWC', 'IOTC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.997148333333335, 25.48002333333333, 56.96783833333333, 25.557098333333332]","{'start_distance_from_shore_km': 46.0, 'end_distance_from_shore_km': 42.0, 'start_distance_from_port_km': 38.871218999999996, 'end_distance_from_port_km': 33.021152}","{'id': 'adc5f31c5-5a2d-579c-45fa-625581a86cf9', 'name': 'ENGLISH BAY', 'ssvid': '477101000', 'flag': 'HKG', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'ind-jakhau', 'flag': 'IND', 'name': None, 'portVisitEventId': '284bd6a3a7fc79a2b87fee9b811145c5'}}","{'total_time_hours': 7.901672222222222, 'total_distance_km': 9.809690282823057, 'average_speed_knots': 0.6703402595095453, 'average_distance_from_shore_km': 44.16357129913086}"
2022-09-20T06:59:58Z,2022-09-20T17:52:17Z,7e5ce25d460afe10eeb9ebc980e81b32,loitering,"{'lat': 25.4326, 'lon': 57.0359}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['ACAP', 'IOTC', 'IWC', 'RECOFI'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.00015666666667, 25.409346666666668, 57.07171833333334, 25.455818333333333]","{'start_distance_from_shore_km': 52.0, 'end_distance_from_shore_km': 44.0, 'start_distance_from_port_km': 40.192226999999995, 'end_distance_from_port_km': 45.228105000000006}","{'id': 'adc5f31c5-5a2d-579c-45fa-625581a86cf9', 'name': 'ENGLISH BAY', 'ssvid': '477101000', 'flag': 'HKG', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'ind-jakhau', 'flag': 'IND', 'name': None, 'portVisitEventId': '284bd6a3a7fc79a2b87fee9b811145c5'}}","{'total_time_hours': 10.87208333333333, 'total_distance_km': 16.054621932916206, 'average_speed_knots': 0.7973450969612619, 'average_distance_from_shore_km': 49.45252939015381}"
2022-09-20T12:58:08Z,2022-09-22T08:58:09Z,320e0e167ac65f120f6c892d9d189d4a,loitering,"{'lat': 25.5029, 'lon': 56.8964}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['ACAP', 'IOTC', 'IWC', 'RECOFI'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.895786666666666, 25.425011666666666, 56.89700166666667, 25.580871666666667]","{'start_distance_from_shore_km': 53.0, 'end_distance_from_shore_km': 47.0, 'start_distance_from_port_km': 30.314238, 'end_distance_from_port_km': 25.677867}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 44.00027777777776, 'total_distance_km': 34.21501811134526, 'average_speed_knots': 0.41987534494412315, 'average_distance_from_shore_km': 50.95557191384378}"
2022-09-20T18:45:02Z,2022-09-20T21:59:07Z,9ac7abb53d6ca0dd60f77664f6d7fe17,loitering,"{'lat': 25.4094, 'lon': 57.0637}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IWC', 'IOTC', 'ACAP', 'RECOFI'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.07691666666667, 25.403315, 57.050486666666664, 25.415413333333333]","{'start_distance_from_shore_km': 49.0, 'end_distance_from_shore_km': 48.0, 'start_distance_from_port_km': 48.214199, 'end_distance_from_port_km': 45.251746}","{'id': 'adc5f31c5-5a2d-579c-45fa-625581a86cf9', 'name': 'ENGLISH BAY', 'ssvid': '477101000', 'flag': 'HKG', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'ind-jakhau', 'flag': 'IND', 'name': None, 'portVisitEventId': '284bd6a3a7fc79a2b87fee9b811145c5'}}","{'total_time_hours': 3.234563888888889, 'total_distance_km': 4.6405054301950255, 'average_speed_knots': 0.774655429473604, 'average_distance_from_shore_km': 49.052792548805}"
2022-09-20T19:58:24Z,2022-09-20T20:59:47Z,cbb5a93cbad7d77fbef3d556e321ac67,loitering,"{'lat': 25.4299, 'lon': 56.8321}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['IOTC', 'ACAP', 'RECOFI', 'IWC'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.83453333333333, 25.42941666666667, 56.8297, 25.430366666666668]","{'start_distance_from_shore_km': 47.0, 'end_distance_from_shore_km': 47.0, 'start_distance_from_port_km': 23.339396, 'end_distance_from_port_km': 23.339396}","{'id': '5dd4aa3cf-f624-dcd3-4b9f-7d2f8f85d91e', 'name': 'AEOLIAN VICTORY', 'ssvid': '210354000', 'flag': 'CYP', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': 'db9d68ec0964d23e08d9f2b0b86ffcdd'}}","{'total_time_hours': 1.0230944444444443, 'total_distance_km': 0.5069895331452567, 'average_speed_knots': 0.2675729979662573, 'average_distance_from_shore_km': 47.0}"
2022-09-20T22:59:34Z,2022-09-21T10:56:36Z,2df8681f6397b1846e26a3868456936e,loitering,"{'lat': 25.4885, 'lon': 57.0286}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IWC', 'ACAP', 'RECOFI', 'IOTC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.07757333333333, 25.426171666666665, 56.979555, 25.550795]","{'start_distance_from_shore_km': 46.0, 'end_distance_from_shore_km': 42.0, 'start_distance_from_port_km': 47.777375, 'end_distance_from_port_km': 34.26957}","{'id': 'adc5f31c5-5a2d-579c-45fa-625581a86cf9', 'name': 'ENGLISH BAY', 'ssvid': '477101000', 'flag': 'HKG', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'ind-jakhau', 'flag': 'IND', 'name': None, 'portVisitEventId': '284bd6a3a7fc79a2b87fee9b811145c5'}}","{'total_time_hours': 11.950627777777775, 'total_distance_km': 18.38327789658201, 'average_speed_knots': 0.8305987061645773, 'average_distance_from_shore_km': 45.745669551289325}"
2022-09-21T12:54:36Z,2022-09-21T22:30:40Z,cd3a9c4e2d1907668a6b10c7d46a2217,loitering,"{'lat': 25.4433, 'lon': 56.9764}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['RECOFI', 'IOTC', 'IWC', 'ACAP'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.98763, 25.416443333333333, 56.965265, 25.470213333333334]","{'start_distance_from_shore_km': 52.0, 'end_distance_from_shore_km': 49.0, 'start_distance_from_port_km': 39.233875, 'end_distance_from_port_km': 36.703016000000005}","{'id': 'adc5f31c5-5a2d-579c-45fa-625581a86cf9', 'name': 'ENGLISH BAY', 'ssvid': '477101000', 'flag': 'HKG', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'ind-jakhau', 'flag': 'IND', 'name': None, 'portVisitEventId': '284bd6a3a7fc79a2b87fee9b811145c5'}}","{'total_time_hours': 9.60103611111111, 'total_distance_km': 8.811487131889276, 'average_speed_knots': 0.4955530184830812, 'average_distance_from_shore_km': 51.4488933178821}"
2022-09-21T23:03:20Z,2022-09-22T15:58:09Z,2a5e73821172fa09fec8dfc3b468b187,loitering,"{'lat': 25.5794, 'lon': 56.8909}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IOTC', 'RECOFI', 'ACAP', 'IWC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.936348333333335, 25.464688333333335, 56.845373333333335, 25.694033333333334]","{'start_distance_from_shore_km': 52.0, 'end_distance_from_shore_km': 46.0, 'start_distance_from_port_km': 34.695926, 'end_distance_from_port_km': 19.169719}","{'id': 'adc5f31c5-5a2d-579c-45fa-625581a86cf9', 'name': 'ENGLISH BAY', 'ssvid': '477101000', 'flag': 'HKG', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'ind-jakhau', 'flag': 'IND', 'name': None, 'portVisitEventId': '284bd6a3a7fc79a2b87fee9b811145c5'}}","{'total_time_hours': 16.91378055555555, 'total_distance_km': 30.31622232687504, 'average_speed_knots': 0.9678173632858045, 'average_distance_from_shore_km': 49.43590723951985}"
2022-09-22T17:59:50Z,2022-09-22T19:58:05Z,ba544748fd5910e281045852a64ffd9e,loitering,"{'lat': 25.5355, 'lon': 56.9769}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['RECOFI', 'IOTC', 'IWC', 'ACAP'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.970108333333336, 25.528365, 56.98366166666667, 25.54256833333333]","{'start_distance_from_shore_km': 44.0, 'end_distance_from_shore_km': 43.0, 'start_distance_from_port_km': 33.966344, 'end_distance_from_port_km': 34.576207000000004}","{'id': 'adc5f31c5-5a2d-579c-45fa-625581a86cf9', 'name': 'ENGLISH BAY', 'ssvid': '477101000', 'flag': 'HKG', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'ind-jakhau', 'flag': 'IND', 'name': None, 'portVisitEventId': '284bd6a3a7fc79a2b87fee9b811145c5'}}","{'total_time_hours': 1.9707972222222223, 'total_distance_km': 2.1005380505034354, 'average_speed_knots': 0.5755030494756108, 'average_distance_from_shore_km': 43.35295989481981}"
2022-09-26T07:58:33Z,2022-09-27T11:58:07Z,1abb3f8ba7621e44a6aea323ba522687,loitering,"{'lat': 25.5067, 'lon': 56.9331}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IWC', 'RECOFI', 'IOTC', 'ACAP'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.01831333333333, 25.458515, 56.84795166666667, 25.554831666666665]","{'start_distance_from_shore_km': 47.0, 'end_distance_from_shore_km': 49.0, 'start_distance_from_port_km': 41.656293, 'end_distance_from_port_km': 21.941637}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 27.99254444444444, 'total_distance_km': 24.54420374123891, 'average_speed_knots': 0.47344069853269805, 'average_distance_from_shore_km': 48.83045440180873}"
2022-09-27T14:51:35Z,2022-09-28T09:59:02Z,2b575d6d6d574e1c5cb66b8578c67d8f,loitering,"{'lat': 25.4107, 'lon': 56.9984}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IWC', 'ACAP', 'RECOFI', 'IOTC'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.061725, 25.380301666666668, 56.934985, 25.441116666666666]","{'start_distance_from_shore_km': 52.0, 'end_distance_from_shore_km': 54.0, 'start_distance_from_port_km': 46.212934000000004, 'end_distance_from_port_km': 33.438898}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 19.12413333333334, 'total_distance_km': 18.792042561743038, 'average_speed_knots': 0.5305804480225338, 'average_distance_from_shore_km': 49.54675444403811}"
2022-09-29T10:56:52Z,2022-09-29T13:59:33Z,5d727e3fd3e27cfa965b55dd0aa0c441,loitering,"{'lat': 25.4469, 'lon': 56.7339}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['IOTC', 'IWC', 'RECOFI', 'ACAP'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.744303333333335, 25.435356666666667, 56.72342833333333, 25.458445]","{'start_distance_from_shore_km': 38.0, 'end_distance_from_shore_km': 36.0, 'start_distance_from_port_km': 14.746888, 'end_distance_from_port_km': 13.774158}","{'id': '051fb7cdd-ddd3-47d4-ffb0-3acde3a6c798', 'name': 'RUSLANA', 'ssvid': '273450990', 'flag': 'RUS', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-khorfakkan', 'flag': 'ARE', 'name': 'KHOR FAKKAN', 'portVisitEventId': '0a6eea2c833022dbe76dc70ca05d2de0'}}","{'total_time_hours': 3.0447638888888897, 'total_distance_km': 3.317675417240769, 'average_speed_knots': 0.5883547882757787, 'average_distance_from_shore_km': 37.35139594123307}"
2022-09-29T20:51:42Z,2022-10-05T06:58:42Z,17b56181d51afd25b138195d110a97fb,loitering,"{'lat': 25.6863, 'lon': 56.9299}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['ACAP', 'IOTC', 'RECOFI', 'IWC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.929325, 25.686933333333332, 56.93053333333334, 25.685725]","{'start_distance_from_shore_km': 39.0, 'end_distance_from_shore_km': 39.0, 'start_distance_from_port_km': 27.148479, 'end_distance_from_port_km': 27.148479}","{'id': 'b24d7000b-b4cf-e581-7a67-86b00fca61e2', 'name': 'ASPHALT EXPRESS', 'ssvid': '371334000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-minasaqr', 'flag': 'ARE', 'name': 'MINA SAQR', 'portVisitEventId': 'f7021eededb78d7440a125ae0d0083fc'}}","{'total_time_hours': 130.11673333333331, 'total_distance_km': 8.919938854986151, 'average_speed_knots': 0.0370158514417989, 'average_distance_from_shore_km': 39.00000000000001}"
2022-10-05T23:59:45Z,2022-10-06T01:59:45Z,07b844316b8615db9d22a0b68434e165,loitering,"{'lat': 25.5702, 'lon': 56.7487}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['IOTC', 'IWC', 'RECOFI', 'ACAP'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.75389333333333, 25.57126166666667, 56.74348666666667, 25.569081666666666]","{'start_distance_from_shore_km': 39.0, 'end_distance_from_shore_km': 38.0, 'start_distance_from_port_km': 12.044529, 'end_distance_from_port_km': 11.223389}","{'id': 'b19c2b5d1-1987-bcab-f600-e984a14b5ad1', 'name': 'ENCORE', 'ssvid': '354864000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-khorfakkan', 'flag': 'ARE', 'name': 'KHOR FAKKAN', 'portVisitEventId': '861c67e6ceb89b269a4764355e8f154f'}}","{'total_time_hours': 2.0001527777777777, 'total_distance_km': 1.3194395945221236, 'average_speed_knots': 0.3561929837192846, 'average_distance_from_shore_km': 38.853123593931436}"
2022-10-06T13:59:24Z,2022-10-08T05:58:41Z,4c000c6c6140451aef0c4698bb1a5281,loitering,"{'lat': 25.687, 'lon': 56.9339}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['RECOFI', 'ACAP', 'IOTC', 'IWC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.934805, 25.687973333333332, 56.93290833333333, 25.686071666666667]","{'start_distance_from_shore_km': 39.0, 'end_distance_from_shore_km': 39.0, 'start_distance_from_port_km': 27.148479, 'end_distance_from_port_km': 27.148479}","{'id': '26164b150-0920-01cd-0058-7b43cc323ef1', 'name': 'QUEEN LUCA', 'ssvid': '351056000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'irq-al-basrahoilterminal', 'flag': 'IRQ', 'name': None, 'portVisitEventId': '4042308a9cf67dc4877f72c09e0dac1c'}}","{'total_time_hours': 39.988325000000025, 'total_distance_km': 2.093864676727607, 'average_speed_knots': 0.02827316417266014, 'average_distance_from_shore_km': 38.65479712621333}"
2022-10-16T19:57:24Z,2022-10-27T02:57:49Z,0c683b8b184eac985f383dc0af5275c1,loitering,"{'lat': 25.7167, 'lon': 56.9173}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['ACAP', 'IWC', 'RECOFI', 'IOTC'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.9166, 25.717133333333333, 56.91806666666666, 25.716183333333333]","{'start_distance_from_shore_km': 39.0, 'end_distance_from_shore_km': 39.0, 'start_distance_from_port_km': 26.638488000000002, 'end_distance_from_port_km': 26.638488000000002}","{'id': 'dfb0d112a-a00f-3def-07ab-ffbab2914971', 'name': 'VELA GAS', 'ssvid': '372406000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'omn-sohar', 'flag': 'OMN', 'name': None, 'portVisitEventId': 'f15fb792064c19534697d5316741706f'}}","{'total_time_hours': 247.00690277777818, 'total_distance_km': 13.365743855721336, 'average_speed_knots': 0.02921750059202206, 'average_distance_from_shore_km': 38.999999999999936}"
2022-10-24T17:58:06Z,2022-10-24T23:59:12Z,26b4b28abc0cb5e0255a562b7ac787d8,loitering,"{'lat': 25.4378, 'lon': 56.8389}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['IOTC', 'RECOFI', 'ACAP', 'IWC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.85994166666667, 25.453336666666665, 56.817930000000004, 25.422301666666666]","{'start_distance_from_shore_km': 50.0, 'end_distance_from_shore_km': 46.0, 'start_distance_from_port_km': 26.695978999999998, 'end_distance_from_port_km': 22.207982}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-khorfakkan', 'flag': 'ARE', 'name': 'KHOR FAKKAN', 'portVisitEventId': '820d2e21bd4b46265370b8826c3b7fa9'}}","{'total_time_hours': 6.018333333333335, 'total_distance_km': 6.308785438841464, 'average_speed_knots': 0.5660157772215203, 'average_distance_from_shore_km': 48.90588126843654}"
2022-10-25T00:59:16Z,2022-10-25T06:59:14Z,c08ca385b96c74918b72e1fddb3574da,loitering,"{'lat': 25.4479, 'lon': 56.8869}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['RECOFI', 'IWC', 'ACAP', 'IOTC'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.90137333333333, 25.442463333333333, 56.872476666666664, 25.453273333333335]","{'start_distance_from_shore_km': 53.0, 'end_distance_from_shore_km': 51.0, 'start_distance_from_port_km': 30.455422, 'end_distance_from_port_km': 27.679002}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-khorfakkan', 'flag': 'ARE', 'name': 'KHOR FAKKAN', 'portVisitEventId': '820d2e21bd4b46265370b8826c3b7fa9'}}","{'total_time_hours': 5.9994444444444435, 'total_distance_km': 8.406347490469148, 'average_speed_knots': 0.7565808070603923, 'average_distance_from_shore_km': 52.97936288088644}"
2022-10-25T21:59:14Z,2022-10-27T04:59:17Z,9ea9f6c9689bd0f9841c3a65af45dbd3,loitering,"{'lat': 25.4707, 'lon': 56.7989}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['IOTC', 'IWC', 'RECOFI', 'ACAP'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.90793833333333, 25.566174999999998, 56.68986833333334, 25.3753]","{'start_distance_from_shore_km': 46.0, 'end_distance_from_shore_km': 32.0, 'start_distance_from_port_km': 26.91266, 'end_distance_from_port_km': 9.041665}","{'id': '1e7c1c83f-ffbd-d43b-ab6e-5beafeb90726', 'name': 'PACIFIC INFINITY', 'ssvid': '373201000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'ind-jakhau', 'flag': 'IND', 'name': None, 'portVisitEventId': 'ba0914d20b81f23bc084705426e62254'}}","{'total_time_hours': 31.000833333333393, 'total_distance_km': 35.93047909044718, 'average_speed_knots': 0.6258188748574672, 'average_distance_from_shore_km': 44.22973978174903}"
2022-10-29T06:59:03Z,2022-10-30T03:56:14Z,9fa095a109ebe4f1fe88b4c8bfd2f6fa,loitering,"{'lat': 25.4476, 'lon': 56.8397}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['RECOFI', 'ACAP', 'IWC', 'IOTC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.92438666666667, 25.338636666666666, 56.755075000000005, 25.556581666666666]","{'start_distance_from_shore_km': 55.0, 'end_distance_from_shore_km': 40.0, 'start_distance_from_port_km': 32.327357, 'end_distance_from_port_km': 13.500811}","{'id': 'ca147cf7b-b162-462d-9846-71fb95fcd075', 'name': 'ASL ROSE', 'ssvid': '636018826', 'flag': 'LBR', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-sharjah', 'flag': 'ARE', 'name': 'SHARJAH', 'portVisitEventId': '5e24906292a3d22afff43fed9f92a876'}}","{'total_time_hours': 20.953055555555586, 'total_distance_km': 32.42765080290675, 'average_speed_knots': 0.8356552401004539, 'average_distance_from_shore_km': 49.96958063869494}"
2022-10-31T11:59:14Z,2022-11-11T04:59:12Z,18b075a8694ec1d778b35e00090a10c8,loitering,"{'lat': 25.5991, 'lon': 56.9792}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IWC', 'IOTC', 'ACAP', 'RECOFI'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.97971666666667, 25.599733333333333, 56.97875, 25.5985]","{'start_distance_from_shore_km': 39.0, 'end_distance_from_shore_km': 39.0, 'start_distance_from_port_km': 33.010715, 'end_distance_from_port_km': 33.010715}","{'id': '23c4b08b5-51ba-f6c6-6a48-440f5c9790be', 'name': 'PVT AROMA', 'ssvid': '574003240', 'flag': 'VNM', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'omn-sohar', 'flag': 'OMN', 'name': None, 'portVisitEventId': 'bdd8f17a87b03ae1c16592f4dcf95642'}}","{'total_time_hours': 256.9994444444446, 'total_distance_km': 19.549132057758005, 'average_speed_knots': 0.04107280028974008, 'average_distance_from_shore_km': 38.99999999999999}"
2022-11-05T23:58:29Z,2022-11-06T04:59:20Z,26a00f7dd4bd2aa78052a3dbfbd6097c,loitering,"{'lat': 26.2626, 'lon': 55.6896}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IOTC', 'RECOFI', 'ACAP', 'IWC'], 'fao': ['51', '51.2'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[55.653895000000006, 26.228833333333334, 55.72528833333333, 26.296385]","{'start_distance_from_shore_km': 33.0, 'end_distance_from_shore_km': 37.0, 'start_distance_from_port_km': 27.974863000000003, 'end_distance_from_port_km': 25.924504000000002}","{'id': 'a75a9b7ef-f03e-7d20-91cb-65c49da02afc', 'name': 'SHINING BLISS', 'ssvid': '565097000', 'flag': 'SGP', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'omn-omn-22', 'flag': 'OMN', 'name': 'OMN-22', 'portVisitEventId': '7bb3f559526b91217389d64f5d875d17'}}","{'total_time_hours': 5.014166666666666, 'total_distance_km': 10.571193030298724, 'average_speed_knots': 1.1383721317640398, 'average_distance_from_shore_km': 37.12712328767122}"
2022-11-08T20:58:36Z,2022-11-19T17:32:49Z,1a591609e7a36d05db0ee48fed2fec5c,loitering,"{'lat': 25.7249, 'lon': 56.9321}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['ACAP', 'IWC', 'IOTC', 'RECOFI'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.93180666666667, 25.724853333333332, 56.93233333333333, 25.725003333333333]","{'start_distance_from_shore_km': 38.0, 'end_distance_from_shore_km': 38.0, 'start_distance_from_port_km': 27.619207, 'end_distance_from_port_km': 27.863236}","{'id': '3a98bc276-675b-a9c2-6cf7-f13aac831d80', 'name': 'LIANXING', 'ssvid': '352898801', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': 'c132dc062fc39641454c07fee0f60327'}}","{'total_time_hours': 260.57027777777796, 'total_distance_km': 13.854809110520312, 'average_speed_knots': 0.028710098878529045, 'average_distance_from_shore_km': 37.99999999999998}"
