SHIP_ID,IMO,MMSI,CALLSIGN,SHIPNAME,TYPE_COLOR,LAST_POS,CODE2,COUNTRY,COUNT_PHOTOS,NEXT_PORT_NAME,NEXT_PORT_COUNTRY,NEXT_PORT_ID,ETA,DESTINATION,CURRENT_PORT_COUNTRY,TYPE_SUMMARY,COURSE,LON,LAT,TIMEZONE,ETA_OFFSET,SPEED,ETA_UPDATED,DISTANCE_TO_GO,PORT_ID,CURRENT_PORT,CTA_ROUTE_FORECAST
159469,9215103,422963400,EPA6042,MAOMING,8,1785643784,IR,IRAN,27,BANDAR ABBAS,IR,1614,1785023940,BAMNDARABBAS,IR,Tanker,316,56.375607,26.963501,4.5,4,0.1,,0,20606,BANDAR ABBAS ANCH,false
286019,9316012,248792000,9HA2517,ATLANTIS ANTAO,8,1785644088,MT,MALTA,246,KHOR FAKKAN,AE,18560,1782941400,AEKLF,AE,Tanker,306,56.429848,25.387083,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
715990,9216559,750907000,8RCA4,VENTURA,8,1785284588,GY,GUYANA,38,,,,1783911600,FOR ORDERS,,Tanker,,55.076927,25.713453,4.0,,0.0,,0,,,false
211760,9232448,750013000,8RKA3,HALO 6,8,1785644143,GY,GUYANA,46,SOHAR,OM,18567,1784134800,SOHAR OPL,,Tanker,311,57.225861,24.551804,4.0,4,1.8,,0,,,false
282411,9147394,632001167,3X2139,GAS BELLA,8,1785643913,GN,GUINEA,118,KHOR FAKKAN,AE,18560,1785002400,AE KLF OPL,,Tanker,35,56.910999,25.824667,4.0,4,0.1,,0,,,false
373410,9325697,311038000,C6VF6,AL AREESH,8,1785644082,BS,BAHAMAS,3,PORT QASIM,PK,289,,PORT QASIM,,Tanker,31,60.171326,22.657976,4.0,,10.3,2026-08-01 06:34:00,200,,,true
186344,9155341,655317000,7QAS918,ROYAL H,8,1785644139,MW,MALAWI,31,KHOR AL ZUBAIR,IQ,19586,1785484800,IQ KAZ,IR,Tanker,30,52.537731,27.507179,4.5,3,5.1,,0,18911,ASALUYEH,false
730112,9196448,649129000,TZBC1,ROCKY,8,1785324192,ML,MALI,112,,,,1781980200,SHINASOMN,OM,Tanker,289,56.74472,24.719721,4.0,,0.0,,0,22481,SOHAR ANCH,false
211770,9127693,577727000,YJRV9,KANAS,8,1785644045,VU,VANUATU,64,SOHAR,OM,18567,,SOHAR,OM,Tanker,88,56.692013,24.725071,4.0,,0.0,,0,22481,SOHAR ANCH,false
731151,9256298,314090000,8POL,ALFONSO,8,1785644038,BB,BARBADOS,120,SHARJAH,AE,103,1784955600,SHARJAH,AE,Tanker,85,55.279842,25.540428,4.0,4,0.1,2026-08-02 04:15:00,9,21985,SHARJAH ANCH,true
711949,9258674,750788000,8RAK13,ENI,8,1785492006,GY,GUYANA,68,,,,1771426800,OPL KAZ,,Tanker,221,49.025013,29.196672,3.0,,0.0,,0,,,false
274639,9242443,350708000,H7ZD4,FIBI,8,1785643972,NI,NICARAGUA,109,SOHAR,OM,18567,1784746800,SOHAR,AE,Tanker,181,56.660172,25.490742,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
202643,9174361,620800423,D6A4423,GALAXY GAS,8,1785643957,KM,COMOROS,88,,,,,BQMPK,,Tanker,65,57.938965,25.094414,4.0,,6.8,,0,,,false
755913,9157478,611000230,A2AB59,VINA,8,1785644050,BW,BOTSWANA,37,KHOR FAKKAN,AE,18560,1784581200,KHORFAKKAL,AE,Tanker,320,56.489079,25.368298,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
123375,9256028,613426604,TJMR16,SEGINUS,8,1785644055,CM,CAMEROON,33,SOHAR,OM,18567,1785027600,OMSOH,OM,Tanker,166,56.703148,24.53145,4.0,4,0.0,2026-08-02 04:02:00,4,22481,SOHAR ANCH,true
3654936,9723071,636026080,A8DX3,FUJAIRAH ENERGY,8,1784403046,LR,LIBERIA,35,FUJAIRAH,AE,790,1784196000,AEFJR,,Tanker,287,55.825706,25.954477,4.0,4,6.0,,0,,,false
183639,9180152,306400000,PJAX21,SULLANA,8,1784148254,CW,CURACAO,13,JASK,IR,19782,1783713600,JASK,IR,Tanker,201,57.244701,25.843668,4.5,4,0.1,,0,25606,KOOH MOBARAK,false
714664,9393682,636023795,5LPL6,AL MARYAH,8,1783412012,LR,LIBERIA,30,FUJAIRAH,AE,790,1783454400,AE FJR,,Tanker,40,56.225235,26.342184,4.0,4,9.5,,0,,,false
275630,9257395,305070300,V2B2070,HM GAS,8,1785644099,AG,ANTIGUA AND BARBUDA,84,DUBAI ANCH,AE,21986,1785711240,UAE FOR ORDERS,,Tanker,349,54.838715,25.640335,4.0,4,0.3,,0,,,false
411532,9125138,422231100,EPKF6,DELICE,8,1785644042,IR,IRAN,53,BANDAR ABBAS ANCH,IR,20606,1785640740,IR BND ANCHRAGE,IR,Tanker,100,56.197308,27.037523,4.5,4,35.5,,0,20606,BANDAR ABBAS ANCH,false
712039,9315159,636026235,A8PA4,CAMEROON PROSPERITY,8,1783243934,LR,LIBERIA,48,GEBE,ID,25092,1783270800,GEBEL DHANNA,,Tanker,262,52.806561,24.755142,4.0,9,7.5,,0,,,false
752991,9070072,750351000,8RCD3,CAMELIA,8,1778840194,GY,GUYANA,130,,,,1781848800,FOR ORDERS,,Tanker,18,56.567242,24.861048,4.0,,0.0,,0,,,false
5722473,9820324,422232400,EPKH2,DALIA,8,1785610960,IR,IRAN,0,,,,1780221600,PG PORT,IR,Tanker,122,49.329834,29.773464,4.5,,3.9,,0,22713,BIK ANCH,false
758471,9471123,352002555,3E2335,FORTUNE GAS,8,1785644054,PA,PANAMA,24,SHINAS,OM,18580,1785261600,SHINAS OMAN,OM,Tanker,31,56.579506,24.779375,4.0,4,0.0,,0,26490,SHINAS ANCH,false
371362,9299159,304719000,V2YM8,FRIEND,8,1785643994,AG,ANTIGUA AND BARBUDA,135,FUJAIRAH,AE,790,1785153600,AE FJR,AE,Tanker,76,56.492081,25.175102,4.0,4,0.0,2026-08-02 03:53:00,8,20585,FUJAIRAH ANCH,true
752730,9088536,647553071,5RA71,AURORA,8,1780709373,MG,MADAGASCAR,6,,,,1780833600,SHINASOPL,OM,Tanker,161,56.580345,24.755901,4.0,,0.1,,0,26490,SHINAS ANCH,false
4242316,9739501,636017088,D5JF9,MOMBASA B,8,1785153113,LR,LIBERIA,20,FUJAIRAH,AE,790,1783054800,FUJAIRAH,AE,Tanker,0,56.602768,25.362148,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
768120,9362061,422209800,EPJH7,HAWK,8,1782642798,IR,IRAN,4,,,,1782633600,SAILING TO ORDER,,Tanker,317,52.88752,26.762474,4.0,,13.3,,0,,,false
754866,9377418,352004707,3E6969,BARBADOS PROSPERITY,8,1784052279,PA,PANAMA,44,,,,,FOR ORDERS,,Tanker,70,55.763672,25.956413,4.0,,2.5,,0,,,false
213842,9399478,636025772,5LZC2,STALLION,8,1785643810,LR,LIBERIA,59,SINGAPORE,SG,290,1784934000,SINGAPORE FOR ORDERS,,Tanker,298,53.584419,25.775669,4.0,8,0.0,2026-08-02 01:44:00,3516,,,true
753264,9247986,620999909,D6A3908,AVA 10,8,1785644118,KM,COMOROS,17,KHOR FAKKAN,AE,18560,1783000800,KFK OPL,,Tanker,22,57.008133,25.667562,4.0,4,0.0,,0,,,false
3494310,9390927,636013350,A8MJ3,KERALA,8,1785227062,LR,LIBERIA,43,FUJAIRAH,AE,790,1785225600,"FUJAIRAH,UAE",AE,Tanker,265,56.466213,25.189905,4.0,4,0.0,,0,20585,FUJAIRAH ANCH,false
714757,9312511,538010188,V7A5729,MONACO LOYALTY,8,1785644062,MH,MARSHALL ISLANDS,33,FUJAIRAH,AE,790,1784818800,,AE,Tanker,239,56.506073,25.246796,4.0,4,0.0,,0,20585,FUJAIRAH ANCH,false
712751,9417464,620800047,D6A4047,TANI,8,1785333374,KM,COMOROS,80,,,,1781182800,FOR ORDER,,Tanker,48,56.876526,25.781233,4.0,,0.1,,0,,,false
1847,9596947,636026111,A8JR8,BAHRAIN PROSPERITY,8,1783714042,LR,LIBERIA,32,,,,1783087200,F0R ORDERS,AE,Tanker,236,56.56636,25.170404,4.0,,0.0,,0,20585,FUJAIRAH ANCH,false
165704,9287883,352002037,3E2200,ASPHALT ALLIANCE,8,1785629155,PA,PANAMA,143,,,,1783756800,RMC UAE,AE,Tanker,53,55.939041,26.018818,4.0,,0.4,,0,22514,MINA SAQR ANCH,false
300014,9585871,255804750,CQKV,MONTESPERANZA,8,1785644115,PT,PORTUGAL,105,FUJAIRAH,AE,790,1783823400,AEFJR,AE,Tanker,189,56.472626,25.151232,4.0,4,0.0,,0,20585,FUJAIRAH ANCH,false
407544,9282522,620800036,D6A4036,KUSH,8,1785643619,KM,COMOROS,27,,,,1775854800,KAZ,,Tanker,0,49.23502,29.39188,3.0,,0.1,,0,,,false
287456,9181194,626480000,C5J382,FELIX,8,1785644085,GA,GABON,11,,,,1783713600,KAZ,,Tanker,113,49.433346,29.24992,3.0,,0.1,,0,,,false
273612,9220914,655411000,7QAS929,HEANLIMO,8,1779415768,MW,MALAWI,60,SHINAS,OM,18580,1779253200,OMSHI,,Tanker,350,56.496181,25.947775,4.0,4,3.5,,0,,,false
465722,9014420,620800004,D604004,SARAH,8,1785643857,KM,COMOROS,68,KHOR FAKKAN,AE,18560,1784700000,AE KLF,AE,Tanker,3,56.551186,25.380304,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
197095,9131096,603914010,D3Q82,GAS HORIZON,8,1785643974,AO,ANGOLA,93,SOHAR,OM,18567,1785282600,SOHAR OMAN,OM,Tanker,221,56.723999,24.627502,4.0,4,0.0,,0,22481,SOHAR ANCH,false
990668,9177155,422211700,EPJJ8,DESTINY,8,1780824470,IR,IRAN,2,,,,-2208988800,,,Tanker,78,49.482815,29.233641,3.0,,0.0,,0,,,false
211759,9231511,629009846,C5J948,YONG TAI,8,1785644108,GM,GAMBIA,34,,,,1785114000,FOR ORDER,,Tanker,34,57.332405,25.300491,4.0,,0.6,,0,,,false
768421,9187629,422056300,EPCS8,ARTAVIL,8,1772924759,IR,IRAN,2,,,,,ASSAL,IR,Tanker,260,52.499611,27.56473,3.5,,0.6,,0,21940,ASALUYEH ANCH,false
419207,9267948,632001164,3X2136,OCEAN GUARDIAN,8,1785287527,GN,GUINEA,28,,,,1785618000,KAZ,,Tanker,26,56.964725,25.145176,4.0,,9.5,,0,,,false
2939,9294551,229618000,9HA3454,HYDRA,8,1784046383,MT,MALTA,33,MINA AL AHMADI,KW,3191,1783425600,KWMEA SPECIAL ANCH,KW,Tanker,323,48.509472,28.992661,3.0,3,24.6,,0,22463,SHUAIBA ANCH,false
371466,9258595,306895000,PJCL49,FLORA DOLCE,8,1785643823,CW,CURACAO,86,,,,1775127600,OMSH,OM,Tanker,226,56.541813,24.735758,4.0,,0.0,,0,26490,SHINAS ANCH,false
712316,9252072,306855000,PJAS16,FAROG,8,1785644091,CW,CURACAO,25,,,,1779487200,KAZ OPL,,Tanker,180,49.205494,29.4116,3.0,,0.0,,0,,,false
755524,9595216,636015483,D5BA5,CYPRUS PROSPERITY,8,1784484574,LR,LIBERIA,6,FUJAIRAH,AE,790,1783440000,AEFJR,AE,Tanker,22,56.577679,25.176079,4.0,4,0.2,,0,20585,FUJAIRAH ANCH,false
713149,9325817,352898676,3E3593,GOLDEN EAGLEII,8,1785644046,PA,PANAMA,52,PORT RASHID,AE,104,1782144000,DUBAI AN UAE,AE,Tanker,,54.946419,25.548439,4.0,4,0.0,,0,21986,DUBAI ANCH,false
768495,9172038,422153000,EPA3014,SINOPA,8,1784500081,IR,IRAN,8,,,,1767225600,FOR ORDER,,Tanker,300,57.655025,25.581594,4.0,,0.0,,0,,,false
5593665,9771080,408919000,A9LV,SEAPEAK BAHRAIN,8,1784449950,BH,BAHRAIN,20,SITRAH ANCH,BH,22445,1784451360,BH BAH,,Tanker,169,50.669376,26.097918,3.0,3,,,0,,,false
727464,9125724,307111000,P4RF8,BLOOMING DALE,8,1776242313,AW,ARUBA,9,KHOR FAKKAN,AE,18560,,KFK UAE,IR,Tanker,44,56.080555,27.109787,4.5,,0.0,,0,1618,RAJAEI,false
412485,9203277,611000293,A2AB93,LEXIE,8,1779798829,BW,BOTSWANA,28,KHOR FAKKAN,AE,18560,1777764600,KFK UAE\FOR ORDERR,AE,Tanker,243,56.732613,25.491409,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
656191,9297905,477223300,VRXM8,LILIANA,8,1785644047,HK,HONG KONG,26,KHOR FAKKAN,AE,18560,1784808000,AEKLF OPL,AE,Tanker,332,56.616867,25.434668,4.0,4,0.0,2026-08-02 04:07:00,7,20586,KHOR FAKKAN ANCH,true
410169,9228784,649777000,TZAA5,NEW GATE,8,1785308485,ML,MALI,83,,,,1780369200,OM PSQ,,Tanker,43,58.614719,23.703609,4.0,,0.0,,0,,,false
712561,9331244,314231000,8PTM,NATSUMI,8,1785644164,BB,BARBADOS,28,SHARJAH,AE,103,1784019600,AE SHJ,,Tanker,,55.12505,25.653166,4.0,4,0.1,,0,,,false
419164,8912546,647553028,5RA28,SALUTE,8,1785644066,MG,MADAGASCAR,15,SHARJAH,AE,103,1784800800,SHARJAH,,Tanker,44,55.613468,26.294601,4.0,4,0.0,,0,,,false
208720,9240512,987109000,7SL954,CARINA,8,1785644075,BR,,19,KHOR FAKKAN,AE,18560,1784309400,KFK,AE,Tanker,315,56.619694,25.513384,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
465862,9240407,268256504,T7DN7,PRINCESS SOFIA,8,1785644099,SM,SAN MARINO,15,UMM QASR,IQ,1008,1774706400,UMM QASR OPL,,Tanker,133,48.784683,29.581667,3.0,3,0.0,,0,,,false
359950,9130456,511100863,T8A4066,HORIZON 1,8,1785643915,PW,PALAU,166,KHOR FAKKAN,AE,18560,1785621600,KFK-OPL,,Tanker,351,56.814941,24.956455,4.0,4,0.4,,0,,,false
753507,9289740,306885000,PJAH41,WORLD COURAGE,8,1774555090,CW,CURACAO,54,HAMRIYA FREE ZONE,AE,1699,1773421200,HAMRIYAH,AE,Tanker,51,55.304535,25.583004,4.0,4,0.3,,0,21985,SHARJAH ANCH,false
753380,9251884,306890000,DJBK45,LOANNA,8,1785639203,CW,CURACAO,41,,,,1772296200,KAZ OPL,IR,Tanker,39,51.887741,27.81428,4.5,,0.8,,0,22876,DAYYER ANCH,false
754009,9226968,422160400,H7XN1,SARAK,8,1784538093,IR,IRAN,28,LARAK,IR,1617,1782205200,LARAK IRAN,IR,Tanker,150,56.338066,26.940866,4.5,4,0.2,,0,20606,BANDAR ABBAS ANCH,false
767912,9212917,422221000,EPA3011,HASNA,8,1785643734,IR,IRAN,6,,,,-2208988800,TO ORDER,,Tanker,339,56.479633,26.960203,3.5,,0.1,,0,,,false
302077,9273002,649239000,TZBQ2,STARBOUND EXPLORER,8,1785639262,ML,MALI,6,SALALAH,OM,2732,1778544000,SALALAH OMAN,,Tanker,357,56.935787,25.932396,4.0,4,0.1,,0,,,false
301153,9231224,350652000,H7AA2,TIYARA,8,1783889973,NI,NICARAGUA,37,,,,,FOR ORDER,,Tanker,57,56.817146,24.925228,4.0,,8.8,,0,,,false
768159,9357377,422199900,EPIW6,SALINA,8,1783077006,IR,IRAN,15,,,,1783044000,FOR ORDER,,Tanker,312,56.472092,26.875534,4.0,,0.4,,0,,,false
183712,9285744,629009476,C5J488,NIL 308,8,1785644130,GM,GAMBIA,56,KHOR FAKKAN,AE,18560,,KFK OPL,IR,Tanker,136,52.405602,27.596195,4.5,,7.0,,0,21940,ASALUYEH ANCH,false
768464,9569645,422215800,EPJO5,SERENA,8,1783023566,IR,IRAN,11,,,,1783022400,FOR ORDER,,Tanker,260,55.398079,26.339733,3.5,,13.0,,0,,,false
728043,9511179,511101407,T8A4763,PONTUS,8,1785644052,PW,PALAU,16,,,,1785484800,HAMRIAH.UAE,AE,Tanker,54,55.493668,25.473133,4.0,,0.0,,0,1699,HAMRIYA FREE ZONE,false
714535,9322293,538010197,V7A5740,SINGAPORE LOYALTY,8,1784198463,MH,MARSHALL ISLANDS,9,YANTAI,CN,1245,1784955600,"YANTAI,CHINA",,Tanker,0,54.144112,25.49486,4.0,8,0.0,2026-07-13 21:01:00,5615,,,false
753376,9251896,306870000,PJAE29,MARAL,8,1785644142,CW,CURACAO,47,,,,1783798200,B.A. IRN,IR,Tanker,287,56.173061,27.074772,4.5,,0.6,,0,20606,BANDAR ABBAS ANCH,false
347925,9156498,352001664,3E2689,SERENITY IX,8,1785644145,PA,PANAMA,178,ABU DHABI,AE,254,,"ABU DHABI,UAE",,Tanker,216,56.127472,26.473082,4.0,,4.6,2026-08-02 03:51:00,161,,,true
727669,9273260,477223500,VRXM7,ALEXANDRA,8,1785644074,HK,HONG KONG,64,,,,1783353600,OMAN,AE,Tanker,311,56.603348,25.42605,4.0,,0.0,,0,20586,KHOR FAKKAN ANCH,false
416714,9278698,518999378,E5U5359,DAKUSH,8,1785644125,CK,COOK ISLANDS,52,,,,1784260800,FOR ORDERS,,Tanker,328,56.804546,24.825199,4.0,,0.5,,0,,,false
757438,9176993,620800086,D6A4086,HELGA,8,1785422344,KM,COMOROS,11,BASRAH,IQ,17202,1783272600,BASRAH IRAQ,AE,Tanker,71,56.533386,25.644985,4.0,3,0.1,,0,20586,KHOR FAKKAN ANCH,false
275007,9108099,611000226,A2AB55,PISSARO,8,1785640115,BW,BOTSWANA,28,,,,1782253800,KAZ IQ,IQ,Tanker,0,48.670967,29.65584,3.0,,0.0,,0,23159,UMM QASR ANCH,false
768491,9171450,422172000,EPA3016,STARK I,8,1785644114,IR,IRAN,7,JASK,IR,19782,-2208988800,JASK OPL,IR,Tanker,39,57.240707,25.848289,4.5,3,0.1,,0,25606,KOOH MOBARAK,false
411916,9321938,538012177,V7A4071,WELL SAIL,8,1785643975,MH,MARSHALL ISLANDS,64,AL HAMRIYA,AE,26292,1785477600,AE HAM,AE,Tanker,130,55.347908,25.525795,4.0,4,0.0,2026-08-02 03:49:00,9,21985,SHARJAH ANCH,true
1276654,9257149,668116506,S9A3306,NESO,8,1785644111,ST,SAO TOME AND PRINCIPE,28,SOHAR,OM,18567,1783659600,SOHAR EOPL,,Tanker,295,57.657974,24.879438,4.0,4,1.1,,0,,,false
753032,9177557,311002319,C6LP5,GAS LUCKY,8,1785644176,BS,BAHAMAS,20,KANDLA,IN,269,,KANDLA,,Tanker,110,57.953468,24.430296,4.0,,8.1,2026-08-02 03:46:00,682,,,true
212450,9299111,636020082,D5XO6,ELKA APOLLON,8,1785644069,LR,LIBERIA,45,RAS LAFFAN,QA,954,1785407400,RAS LAFFAN QATAR,QA,Tanker,230,51.609928,25.921679,3.0,3,0.0,,0,954,RAS LAFFAN,false
754010,9377781,311001930,C6JO8,SEABUS,8,1785530517,BS,BAHAMAS,25,FUJAIRAH,AE,790,1785020400,AEFJR,AE,Tanker,188,56.64764,25.423529,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
407448,9031519,561006002,5WDC,MARSER,8,1784418469,WS,SAMOA,7,SHINAS,OM,18580,,SHINAS,AE,Tanker,215,56.589333,25.397017,4.0,,0.0,,0,20586,KHOR FAKKAN ANCH,false
755131,9313761,257868000,LAYD8,STELLA,8,1785644035,NO,NORWAY,83,,,,1784736000,KAZ IRAQ,IQ,Tanker,49,47.876656,30.204466,3.0,,0.0,,0,19586,KHOR AL ZUBAIR,false
275823,9279202,314074000,8PQH,TITAN HARMONY,8,1785643967,BB,BARBADOS,68,KHOR FAKKAN,AE,18560,1784728800,KORFAKKAN,AE,Tanker,3,56.570648,25.339596,4.0,4,0.3,,0,20586,KHOR FAKKAN ANCH,false
753358,9280366,306663000,PJAF21,DING XIANG,8,1785644158,CW,CURACAO,34,,,,1784084400,FOR ORDERS,IR,Tanker,219,56.362373,27.029873,4.5,,0.1,,0,20606,BANDAR ABBAS ANCH,false
286574,9508859,636026077,A8HN2,ROTTERDAM ENERGY,8,1785644108,LR,LIBERIA,6,,,,1783587600,FOR ORDERS,OM,Tanker,87,56.850479,24.532022,4.0,,4.3,,0,22481,SOHAR ANCH,false
420945,9102198,350220000,H7ZX26,CLIPPER,8,1785578502,NI,NICARAGUA,29,,,,1785574800,KAZ IRAQ,IQ,Tanker,321,48.718983,29.649981,3.0,,0.0,,0,23159,UMM QASR ANCH,false
2973,9222649,632001163,3X2135,AL SAFA,8,1785585051,GN,GUINEA,94,SHINAS,OM,18580,1785492000,SHINAS,,Tanker,145,56.540001,24.718334,4.0,4,0.0,,0,,,false
184295,9308766,511101460,T8A4829,KANHA,8,1785644088,PW,PALAU,18,HAMRIYA FREE ZONE,AE,1699,1785690000,HAMRIYAH,,Tanker,115,53.602604,26.538237,4.0,4,11.0,2026-08-02 04:00:00,121,,,true
756046,9594872,463065101,AQQU,KHAIRPUR,8,1785644031,PK,PAKISTAN,23,SOHAR,OM,18567,1784833200,OM SOH,OM,Tanker,184,56.718246,24.605942,4.0,4,0.0,,0,22481,SOHAR ANCH,false
754037,9389021,636013374,A8MM6,ARGENTINA B,8,1784499405,LR,LIBERIA,14,BASRAH,IQ,17202,1783972800,BASRA IRAQ,BH,Tanker,96,50.715626,26.180916,3.0,3,0.0,,0,3168,KHALIFA BIN SALMAN,false
414100,9013701,632001168,3X2145,BARAKAH GAS,8,1785425066,GN,GUINEA,36,RAS AL KHAIMAH PORT,AE,18604,1785348000,AE RKT,,Tanker,261,56.870167,24.809502,4.0,4,3.7,,0,,,false
213116,9326067,620800367,D6A4367,TRONE,8,1785591120,KM,COMOROS,5,,,,1785479760,FOR ORDER,,Tanker,59,57.037548,25.841167,4.0,,0.1,,0,,,false
5444022,9273650,352004769,3E7016,SEAWAY,8,1785644139,PA,PANAMA,55,KHOR FAKKAN,AE,18560,1785272400,KFK,AE,Tanker,344,56.621601,25.394417,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
407305,9520431,511101467,T8A4838,AGRASEN,8,1785643812,PW,PALAU,64,KHOR FAKKAN,AE,18560,1785609360,KFK UAE,AE,Tanker,287,56.480648,25.401529,4.0,4,0.0,2026-08-02 03:46:00,5,20586,KHOR FAKKAN ANCH,true
753623,9301005,306880000,PJAG37,WORLD PERFORMANCE,8,1785643972,CW,CURACAO,76,,,,1773694800,OMAN,,Tanker,122,56.552979,24.813576,4.0,,0.1,,0,,,false
409544,9304655,306267000,PJZ7,VERA,8,1783375068,CW,CURACAO,15,KHOR FAKKAN,AE,18560,1783303200,AE KLF,AE,Tanker,168,56.557758,25.369713,4.0,4,0.2,,0,20586,KHOR FAKKAN ANCH,false
1843,9623685,636026142,A8LU3,ANGOLA B,8,1785602316,LR,LIBERIA,5,,,,1785585600,ORDER,AE,Tanker,137,56.392281,25.193027,4.0,,2.7,,0,790,FUJAIRAH,false
462792,9405617,341938001,V4LI6,M3S X,8,1782903494,KN,SAINT KITTS AND NEVIS,53,KHOR FAKKAN,AE,18560,1784772000,KFK UAE,AE,Tanker,0,56.014999,27.110001,4.0,4,0.4,,0,3146,MUSAFFAH,false
754038,9389564,636013375,A8MM7,ATHINA,8,1785644106,LR,LIBERIA,36,SOHAR,OM,18567,1785672000,SOHAR,OM,Tanker,232,56.779308,24.721148,4.0,4,8.1,,0,22481,SOHAR ANCH,false
712037,9353905,422000102,EPA6425,MARIS,8,1785643976,IR,IRAN,28,KHOR FAKKAN,AE,18560,1784682000,KFK OPL,,Tanker,0,56.966679,25.764727,4.0,4,0.0,,0,,,false
731531,9377420,636026115,A8KK7,PHILIPPINES PROSPERITY,8,1783825130,LR,LIBERIA,17,,,,1784095200,PG FOR ORDERS,AE,Tanker,52,56.749065,25.333973,4.0,,6.0,,0,20586,KHOR FAKKAN ANCH,false
713192,9310161,636024319,5LSA5,RENAD,8,1785644126,LR,LIBERIA,53,FUJAIRAH,AE,790,1785578520,FUJAIRAH,AE,Tanker,173,56.552067,25.150366,4.0,4,0.0,,0,20585,FUJAIRAH ANCH,false
416699,9263916,636022477,5LIZ4,SOYIA,8,1785644097,LR,LIBERIA,83,TANJUNG PELEPAS,MY,1010,1785240000,TANJUNG PELEPAS,,Tanker,43,55.302132,25.751566,4.0,8,0.0,2026-08-01 02:21:00,3238,,,false
8942741,9260275,667002357,9LS2060,KATRAN,8,1784910800,SL,SIERRA LEONE,105,SHINAS,OM,18580,1777942800,SHINAS FOR ORDER,,Tanker,144,56.574894,24.692886,4.0,4,0.1,,0,,,false
374489,9220952,603899000,D3QN1,QUINN,8,1770834545,AO,ANGOLA,25,,,,1773136800,TBO,,Tanker,126,59.837906,23.757668,4.0,,11.5,,0,,,false
302978,9218480,422232000,EPA3021,DOWNY,8,1783494623,IR,IRAN,4,,,,1782480600,FOR ORDER,,Tanker,279,55.011665,26.313242,3.5,,6.3,,0,,,false
212948,9305051,311000493,C6CJ9,MUSIK,8,1785643867,BS,BAHAMAS,34,HAMRIYA FREE ZONE,AE,1699,1784860200,HAMRIYAH,AE,Tanker,71,55.485596,25.472183,4.0,4,0.0,,0,1699,HAMRIYA FREE ZONE,false
711876,9038763,611000265,A2AB61,SAKAI,8,1785644152,BW,BOTSWANA,7,,,,1785236400,KLF AE,AE,Tanker,57,56.583775,25.473555,4.0,,0.0,,0,20586,KHOR FAKKAN ANCH,false
2918,9050187,620800269,D6A4269,POLAR,8,1785643965,KM,COMOROS,74,PORT QASIM,PK,289,,PORT QASIM,,Tanker,116,59.441372,25.156372,4.0,,2.0,2026-08-01 22:36:00,379,,,true
757628,9221970,422160500,EPHE3,SOBAR,8,1783522320,IR,IRAN,14,LARAK,IR,1617,1782244800,LARAK,IR,Tanker,227,56.337833,26.953417,4.5,4,0.8,,0,20606,BANDAR ABBAS ANCH,false
465134,9002908,307030000,P4AT06,OCEAN UNITY,8,1784031494,AW,ARUBA,7,,,,1782694800,OPL,,Tanker,55,49.68544,29.207567,3.0,,0.1,,0,,,false
752609,9007386,307080000,P4AG1,XI WANG MU,8,1784755282,AW,ARUBA,7,,,,1772254800,LPG CHINESE CREW,,Tanker,208,55.070705,25.66186,4.0,,0.1,,0,,,false
230105,8801084,620273000,D6A2273,DUSTIN,8,1785644078,KM,COMOROS,110,,,,1784361600,IRAQI OWNER,IQ,Tanker,276,48.763641,29.6059,3.0,,0.0,,0,23159,UMM QASR ANCH,false
686628,9337171,477242700,VRMH6,COSPEARL LAKE,8,1785644041,HK,HONG KONG,9,FUJAIRAH,AE,790,1785492000,FUJAIRAH,AE,Tanker,314,56.564442,25.17481,4.0,4,0.0,,0,20585,FUJAIRAH ANCH,false
768003,9569683,422206700,EPJE3,DANIEL,8,1771752958,IR,IRAN,2,KHOR FAKKAN,AE,18560,1771612200,KFK,,Tanker,11,56.813587,26.187017,4.0,4,13.6,,0,,,false
755949,9251822,679881006,Z2B892,RIESCO,8,1785643143,ZW,ZIMBABWE,33,KHOR FAKKAN,AE,18560,1785657600,KFK,,Tanker,295,57.807255,25.067966,4.0,4,10.3,2026-08-02 04:04:00,79,,,true
5789851,9826897,636018830,D5RO8,AREIOS,8,1785644278,LR,LIBERIA,85,SHINAS,OM,18580,1785650400,"SHINAS,OMSHI,OMAN",OM,Tanker,296,56.727993,24.743284,4.0,4,5.1,2026-08-02 04:15:00,14,22481,SOHAR ANCH,true
754036,9387566,636013373,A8MM5,BULGARIA PROSPERITY,8,1785644139,LR,LIBERIA,17,,,,1778126400,FOR ORDERS,,Tanker,,50.484188,27.311604,3.0,,0.0,,0,,,false
726319,9250907,632001134,3X2106,FUYAO,8,1785643782,GN,GUINEA,17,KARACHI,PK,288,1784250000,KARACHI,,Tanker,100,60.543854,25.195473,4.0,5,0.0,,0,,,false
